"event","vol","dur","avg_int","max_int","start","end","delta","year","RI","peak_out","peak_baseline","vol_out","vol_baseline","sub_peak","sub_vol","peak_red","vol_red","city","soil","ratio","rain"
41,0.2,8,0.025,0.2,1996-05-20 01:00:00,1996-05-20 08:00:00,87,1996,NA,1.47368121147156,2.57308149337769,64.5978551506996,61.5105799436569,61.2665216113344,63.1602933501188,42.7269903707148,-5.01909624307007,"Des_Moines","med",0.1,"Norm"
42,0.88,8,0.11,0.88,1996-05-22 21:00:00,1996-05-23 04:00:00,61,1996,NA,45.8732795715332,45.7753982543945,398.841461241245,434.333253055811,0.900045059088379,11.4482479956352,-0.213829526058302,8.17155756895387,"Des_Moines","med",0.1,"Norm"
43,0.33,9,0.0366666666666667,0.33,1996-05-24 01:00:00,1996-05-24 09:00:00,21,1996,NA,2.83854508399963,9.82158660888672,101.92422580719,131.768731594086,51.3562764672856,53.569576498145,71.0989151036832,22.6491561585581,"Des_Moines","med",0.1,"Norm"
44,0.03,3,0.01,0.03,1996-05-24 17:00:00,1996-05-24 19:00:00,8,1996,NA,1.78860294818878,1.59759843349457,54.5821344852448,48.2127567529678,0.133936276155379,-0.925185401997796,-11.9557274650309,-13.2109801663329,"Des_Moines","med",0.1,"Norm"
45,0.01,1,0.01,0.01,1996-05-25 18:00:00,1996-05-25 18:00:00,23,1996,NA,16.8782062530518,26.5088520050049,214.305505156517,251.396700799465,-0.648459479407108,28.0804705440709,36.3299238689584,14.754050281883,"Des_Moines","med",0.1,"Norm"
46,0.16,5,0.032,0.16,1996-05-26 08:00:00,1996-05-26 12:00:00,14,1996,NA,1.65638554096222,3.62548565864563,58.1157327890396,63.1896210312843,56.7999282820177,57.9565633076772,54.312726709806,8.02962283906198,"Des_Moines","med",0.1,"Norm"
47,0.44,6,0.0733333333333333,0.44,1996-05-26 19:00:00,1996-05-27 00:00:00,7,1996,NA,16.8782062530518,26.5088520050049,160.320950746536,202.154098272324,-0.648459479407108,21.6607000428886,36.3299238689584,20.6936925262992,"Des_Moines","med",0.1,"Norm"
48,0.63,6,0.105,0.63,1996-05-27 15:00:00,1996-05-27 20:00:00,15,1996,NA,23.8658580780029,23.8766784667969,328.945062279701,352.049780368805,-0.955836048766474,9.69249497662293,0.0453178142386607,6.5629122293158,"Des_Moines","med",0.1,"Norm"
49,0.32,5,0.064,0.32,1996-05-28 02:00:00,1996-05-28 06:00:00,6,1996,NA,12.8528738021851,12.4437761306763,189.400745391846,184.523200511932,-3.5588178324928,6.09375191919264,-3.28756855807045,-2.64332336875867,"Des_Moines","med",0.1,"Norm"
50,0.01,1,0.01,0.01,1996-05-28 19:00:00,1996-05-28 19:00:00,13,1996,NA,2.66643214225769,2.0361909866333,63.6231367588043,47.7540508508682,-0.0504185332738961,-5.42856585081702,-30.9519666751128,-33.2308686387546,"Des_Moines","med",0.1,"Norm"
51,0.58,7,0.0828571428571429,0.58,1996-05-31 10:00:00,1996-05-31 16:00:00,63,1996,NA,10.5953092575073,12.3612260818481,154.560307264328,207.519472122192,-0.129186702871046,40.0885354110516,14.2859358177583,25.5200942428577,"Des_Moines","med",0.1,"Norm"
52,1.03,11,0.0936363636363636,1.03,1996-06-01 03:00:00,1996-06-01 13:00:00,11,1996,NA,65.3174057006836,65.6149368286133,714.223745822906,729.921141505241,-0.078534394276735,4.49411717671047,0.453450300054149,2.15056049068037,"Des_Moines","med",0.1,"Norm"
53,0.01,1,0.01,0.01,1996-06-01 22:00:00,1996-06-01 22:00:00,9,1996,NA,3.31049919128418,2.71248841285706,75.6842019557953,60.2559590339661,-0.0490773663323323,-5.27972920715218,-22.0465744883032,-25.6045097765889,"Des_Moines","med",0.1,"Norm"
55,0.54,11,0.0490909090909091,0.54,1996-06-06 06:00:00,1996-06-06 16:00:00,15,1996,NA,3.02203798294067,7.13937568664551,138.15879803896,189.818888902664,52.8265818970278,56.3891413585741,57.6708368409087,27.2154637309014,"Des_Moines","med",0.1,"Norm"
61,0.3,4,0.075,0.3,1996-06-16 02:00:00,1996-06-16 05:00:00,9,1996,NA,2.09303450584412,5.71803998947144,50.2284760475159,59.2359744459391,52.4431821510433,55.0632508432348,63.3959449444565,15.2061285100387,"Des_Moines","med",0.1,"Norm"
65,0.22,2,0.11,0.22,1996-06-21 18:00:00,1996-06-21 19:00:00,11,1996,NA,1.4337192773819,4.80516576766968,30.5547020435333,42.6157307205722,51.4365347641825,52.8404510817206,70.1629590590129,28.3018229961185,"Des_Moines","med",0.1,"Norm"
67,0.33,2,0.165,0.33,1996-06-29 18:00:00,1996-06-29 19:00:00,146,1996,NA,1.14221143722534,12.9881782531738,13.7303705968952,62.2060566002183,52.2190692124415,55.675960365796,91.2057610008068,77.9275984569531,"Des_Moines","med",0.1,"Norm"
70,2.82,6,0.47,2.82,1996-07-17 04:00:00,1996-07-17 09:00:00,11,1996,4.57142857142857,164.689849853516,165.38916015625,1946.51337883325,2023.61035548234,0.377604475178487,2.29500947727766,0.422827168403121,3.80987260913291,"Des_Moines","med",0.1,"Norm"
71,0.15,2,0.075,0.15,1996-07-20 14:00:00,1996-07-20 15:00:00,77,1996,NA,0.698076009750366,2.67244172096252,12.7784519195557,19.7469734529732,56.2710932875676,59.515542477319,73.8787190652396,35.2890611313822,"Des_Moines","med",0.1,"Norm"
74,0.13,2,0.065,0.13,1996-07-26 18:00:00,1996-07-26 19:00:00,74,1996,NA,0.079069010913372,1.70844745635986,0.736746598384343,14.5780864428234,59.8163449111361,62.2985309347037,95.3718792685704,94.9462050367589,"Des_Moines","med",0.1,"Norm"
76,0.42,2,0.21,0.42,1996-07-28 00:00:00,1996-07-28 01:00:00,14,1996,NA,14.5113821029663,28.0316524505615,98.7404925525188,127.48378369445,-0.225566591715416,28.6656898772416,48.2321560294758,22.5466253894866,"Des_Moines","med",0.1,"Norm"
78,0.11,2,0.055,0.11,1996-07-29 15:00:00,1996-07-29 16:00:00,10,1996,NA,1.19163572788239,2.17550778388977,30.2726034522057,26.9529007673264,58.1194570134696,61.0821891678655,45.2249384393486,-12.3166805440979,"Des_Moines","med",0.1,"Norm"
79,0.5,5,0.1,0.5,1996-08-04 07:00:00,1996-08-04 11:00:00,135,1996,NA,5.74942350387573,14.4650382995605,61.5235115820542,114.427524846367,-0.280293867469286,39.4721293447075,60.2529672939034,46.2336429415415,"Des_Moines","med",0.1,"Norm"
80,0.09,1,0.09,0.09,1996-08-05 05:00:00,1996-08-05 05:00:00,18,1996,NA,1.22810089588165,2.1400294303894,28.411373436451,30.7918165326118,58.167637080604,60.120981759734,42.6128968862739,7.73076539229098,"Des_Moines","med",0.1,"Norm"
81,0.42,11,0.0381818181818182,0.42,1996-08-10 14:00:00,1996-08-11 00:00:00,129,1996,NA,1.49451303482056,8.23061466217041,62.935272837989,101.103141898348,53.1678603360473,56.6374191754306,81.8420240022942,37.7514173582595,"Des_Moines","med",0.1,"Norm"
85,1.28,3,0.426666666666667,1.28,1996-08-26 06:00:00,1996-08-26 08:00:00,96,1996,NA,92.8151016235352,94.0679550170898,653.433592728805,719.77613055706,0.968005623263475,6.76204866337063,1.33185992331509,9.21710723817843,"Des_Moines","med",0.1,"Norm"
86,0.39,2,0.195,0.39,1996-09-07 21:00:00,1996-09-07 22:00:00,301,1996,NA,1.60309994220734,15.6827020645142,16.3322022580642,76.4575458790032,47.7054804648357,53.4599679411696,89.7779098549941,78.6388615141918,"Des_Moines","med",0.1,"Norm"
87,0.44,1,0.44,0.44,1996-09-11 09:00:00,1996-09-11 09:00:00,83,1996,NA,8.78367519378662,24.1098899841309,65.109946873039,102.901484686667,-0.527024779323827,35.2745180844902,63.5681655969063,36.7259402803587,"Des_Moines","med",0.1,"Norm"
88,0.38,4,0.095,0.38,1996-09-19 16:00:00,1996-09-19 19:00:00,199,1996,NA,1.39128255844116,7.9797739982605,21.5121701589087,71.9768542263446,52.2854972591962,56.6525711900673,82.5648876930043,70.1123779440823,"Des_Moines","med",0.1,"Norm"
90,0.84,6,0.14,0.84,1996-09-23 00:00:00,1996-09-23 05:00:00,54,1996,NA,39.5737152099609,39.799747467041,338.450944274664,388.616399428807,0.407886615788672,13.6924097264487,0.56792384742456,12.9087334522879,"Des_Moines","med",0.1,"Norm"
92,1.53,11,0.139090909090909,1.53,1996-09-25 15:00:00,1996-09-26 01:00:00,6,1996,NA,66.4807434082031,67.3397674560547,1039.28862088919,1118.13792228699,0.63939095990332,5.59852299781925,1.27565639191159,7.05184037015092,"Des_Moines","med",0.1,"Norm"
93,0.06,1,0.06,0.06,1996-09-26 09:00:00,1996-09-26 09:00:00,8,1996,NA,2.3422839641571,3.4359438419342,54.4168556928635,59.6248313188553,59.3127774188723,61.0820157296209,31.8299695248058,8.73457502653746,"Des_Moines","med",0.1,"Norm"
94,0.22,6,0.0366666666666667,0.22,1996-09-26 15:00:00,1996-09-26 20:00:00,6,1996,NA,2.81151533126831,5.41603946685791,101.653448820114,133.003976583481,54.1504040420392,57.2929341904796,48.0890907743071,23.5711206301334,"Des_Moines","med",0.1,"Norm"
97,1.53,26,0.0588461538461538,1.53,1996-10-22 01:00:00,1996-10-23 02:00:00,119,1996,NA,37.0899238586426,36.4776611328125,477.459257526623,567.751878105538,0.666369909543358,20.2572434874144,-1.67845938258178,15.9035353401562,"Des_Moines","med",0.1,"Norm"
98,0.84,9,0.0933333333333333,0.84,1996-10-29 05:00:00,1996-10-29 13:00:00,147,1996,NA,15.7784900665283,15.1830778121948,228.048772454262,284.421822458506,4.34030372094865,29.2850968412838,-3.92155175451495,19.8202267030576,"Des_Moines","med",0.1,"Norm"
99,1.02,18,0.0566666666666667,1.02,1996-11-04 02:00:00,1996-11-04 19:00:00,133,1996,NA,8.44027233123779,8.77028560638428,301.229814291,382.288955658674,5.98552980790944,33.5997483597307,3.7628566498023,21.203631485511,"Des_Moines","med",0.1,"Norm"
100,0.07,1,0.07,0.07,1996-11-06 05:00:00,1996-11-06 05:00:00,34,1996,NA,1.4531352519989,1.89562606811523,35.1216187477112,35.8316966295242,64.3339096908237,64.8571618081091,23.3427268995245,1.98170320862777,"Des_Moines","med",0.1,"Norm"
103,0.36,12,0.03,0.36,1996-11-16 14:00:00,1996-11-17 01:00:00,8,1996,NA,2.1813383102417,8.61025714874268,101.156956672668,160.418264448643,52.5863876485199,58.7343277909763,74.6658169139556,36.941745991116,"Des_Moines","med",0.1,"Norm"
105,0.51,13,0.0392307692307692,0.51,1996-11-29 08:00:00,1996-11-29 20:00:00,204,1996,NA,1.956622838974,4.27112150192261,70.0167933159755,148.027069854877,57.8446414414783,61.9141368332992,54.1894830645009,52.7000072455542,"Des_Moines","med",0.1,"Norm"
108,0.31,3,0.103333333333333,0.31,1996-12-14 13:00:00,1996-12-14 15:00:00,27,1996,NA,1.86431634426117,7.57210302352905,31.8706758255139,77.7392612607218,52.147158506457,54.2652712425051,75.379147134315,59.0031146313237,"Des_Moines","med",0.1,"Norm"
1,0.62,8,0.0775,0.62,1990-01-03 22:00:00,1990-01-04 05:00:00,NA,1990,NA,1.76603543758392,8.41737174987793,64.1664524674416,96.7987385392189,57.1574498711186,60.2340488057442,79.0191583541557,33.7114786455157,"Des_Moines","med",0.1,"Wet"
3,0.19,4,0.0475,0.19,1990-01-17 01:00:00,1990-01-17 04:00:00,194,1990,NA,1.40516591072083,5.4843955039978,38.7639204263687,63.986517727375,57.518346757336,60.9037229264358,74.3788370168318,39.4186122277685,"Des_Moines","med",0.1,"Wet"
5,0.01,1,0.01,0.01,1990-01-23 18:00:00,1990-01-23 18:00:00,69,1990,NA,1.18261587619781,2.26212167739868,96.3927037119865,104.006843805313,63.411118912057,64.4643199762164,47.7209432183259,7.32080679957871,"Des_Moines","med",0.1,"Wet"
6,0.17,8,0.02125,0.17,1990-01-24 17:00:00,1990-01-25 00:00:00,23,1990,NA,1.2557076215744,2.26212167739868,54.6393129825592,75.4072845578194,63.411118912057,64.5094033638361,44.489828548109,27.5410680772308,"Des_Moines","med",0.1,"Wet"
8,0.15,11,0.0136363636363636,0.15,1990-02-01 22:00:00,1990-02-02 08:00:00,131,1990,NA,0.305307894945145,1.4829843044281,14.76781283319,30.4487864077091,64.9633979668274,65.7797040166876,79.4126010616893,51.4995026880579,"Des_Moines","med",0.1,"Wet"
11,0.44,13,0.0338461538461538,0.44,1990-02-14 14:00:00,1990-02-15 02:00:00,83,1990,NA,0.717759847640991,1.87603902816772,26.6414910518506,49.5387674135272,64.8256022025492,65.3985682112043,61.7406761339071,46.2209246559175,"Des_Moines","med",0.1,"Wet"
14,2.25,29,0.0775862068965517,2.25,1990-03-07 04:00:00,1990-03-08 08:00:00,20,1990,NA,0.71405166387558,3.24342083930969,41.6783616883331,66.3256573446561,32.1133694414615,46.0728448931456,77.9846125664176,37.1610273355381,"Des_Moines","med",0.1,"Wet"
15,0.68,3,0.226666666666667,0.68,1990-03-10 06:00:00,1990-03-10 08:00:00,46,1990,NA,77.640998840332,78.4027557373047,637.321798801422,664.874816656113,0.396875422715875,0.948288417178468,0.971594543851226,4.14409106262503,"Des_Moines","med",0.1,"Wet"
16,0.42,10,0.042,0.42,1990-03-10 17:00:00,1990-03-11 02:00:00,9,1990,NA,22.2311267852783,22.8918609619141,348.521112918854,385.457745075226,0.0316905002594669,16.0830424461793,2.88632792997925,9.58253728931132,"Des_Moines","med",0.1,"Wet"
17,0.01,1,0.01,0.01,1990-03-11 22:00:00,1990-03-11 22:00:00,20,1990,NA,3.07228541374207,2.59191298484802,73.6230297088623,61.6224222183228,-0.0504185332738961,-5.30998842288862,-18.53350909935,-19.4744170360952,"Des_Moines","med",0.1,"Wet"
18,0.78,13,0.06,0.78,1990-03-13 01:00:00,1990-03-13 13:00:00,27,1990,NA,48.1546630859375,49.0055694580078,453.574883818626,506.303416848183,0.359655683971005,17.5177458339223,1.73634625917253,10.4144138228021,"Des_Moines","med",0.1,"Wet"
19,0.37,8,0.04625,0.37,1990-03-13 19:00:00,1990-03-14 02:00:00,6,1990,NA,11.9099607467651,16.5279064178467,220.033046483994,231.995419979095,-3.40725839048062,14.6213767560961,27.9402941566461,5.15629726491145,"Des_Moines","med",0.1,"Wet"
20,0.37,5,0.074,0.37,1990-03-14 09:00:00,1990-03-14 13:00:00,7,1990,NA,11.8574151992798,11.527003288269,223.862951517105,224.574683666229,-3.31213352161198,2.08722544291206,-2.8664163854885,0.316924480313171,"Des_Moines","med",0.1,"Wet"
21,0.3,7,0.0428571428571429,0.3,1990-03-15 03:00:00,1990-03-15 09:00:00,14,1990,NA,5.6313304901123,11.4460706710815,199.863440513611,214.917880296707,45.1429790420402,26.2620148329962,50.801190627454,7.00474049079246,"Des_Moines","med",0.1,"Wet"
22,0.16,4,0.04,0.16,1990-03-22 05:00:00,1990-03-22 08:00:00,164,1990,NA,1.13155424594879,2.91613149642944,34.4421977996826,40.531224668026,64.5116788599748,65.169987240211,61.1967345322293,15.0230517785139,"Des_Moines","med",0.1,"Wet"
23,0.41,19,0.0215789473684211,0.41,1990-03-28 14:00:00,1990-03-29 08:00:00,150,1990,NA,1.46494042873383,2.74914908409119,92.4087088853121,137.438251689076,62.3184362286552,64.7728788582367,46.7129506649471,32.7634717775905,"Des_Moines","med",0.1,"Wet"
27,0.37,14,0.0264285714285714,0.37,1990-04-13 03:00:00,1990-04-13 16:00:00,77,1990,NA,1.38022482395172,3.9006564617157,44.2094598915428,86.8915416056416,54.9886114249896,59.5448417051104,64.6155759293749,49.1211007715941,"Des_Moines","med",0.1,"Wet"
30,0.43,5,0.086,0.43,1990-04-19 20:00:00,1990-04-20 00:00:00,14,1990,NA,4.18434524536133,7.97978067398071,66.3345816135406,109.684157372452,1.21846109266288,44.3420545717683,47.5631547242267,39.5221851517812,"Des_Moines","med",0.1,"Wet"
31,2.32,29,0.08,2.32,1990-04-26 20:00:00,1990-04-28 00:00:00,164,1990,NA,56.4011611938477,56.3262825012207,1051.12293009833,1166.6590522039,0.023885704948702,8.75745202302475,-0.132937394945833,9.90316081526329,"Des_Moines","med",0.1,"Wet"
32,1.09,22,0.0495454545454546,1.09,1990-05-03 13:00:00,1990-05-04 10:00:00,133,1990,NA,12.1592283248901,12.1864261627197,392.504384815693,462.231461644173,-0.578126329258394,27.5790358323522,0.223181410746922,15.0848833570217,"Des_Moines","med",0.1,"Wet"
34,0.38,3,0.126666666666667,0.38,1990-05-09 03:00:00,1990-05-09 05:00:00,85,1990,NA,3.26595377922058,12.1147603988647,66.9730624556541,104.080981135368,51.5439149612679,54.3979037335689,73.0415322161334,35.652929358392,"Des_Moines","med",0.1,"Wet"
35,0.44,21,0.020952380952381,0.44,1990-05-11 18:00:00,1990-05-12 14:00:00,61,1990,NA,2.19758534431458,5.10932588577271,148.75885206461,176.832953512669,54.1244335959763,59.0098902686269,56.9887418918822,15.8760575392684,"Des_Moines","med",0.1,"Wet"
36,0.13,2,0.065,0.13,1990-05-15 09:00:00,1990-05-15 10:00:00,67,1990,NA,1.24893856048584,2.98889422416687,29.6857144832611,29.4189003109932,57.3774380318321,60.3696133537807,58.2140260974284,-0.906948150499736,"Des_Moines","med",0.1,"Wet"
37,0.15,2,0.075,0.15,1990-05-15 19:00:00,1990-05-15 20:00:00,9,1990,NA,1.69190180301666,4.10724782943726,40.4332871437073,48.3361703157425,56.473825169337,58.6021954208197,58.8069219760602,16.3498330968545,"Des_Moines","med",0.1,"Wet"
38,0.3,4,0.075,0.3,1990-05-19 02:00:00,1990-05-19 05:00:00,78,1990,NA,1.90332567691803,6.02451086044312,46.2008133530617,66.0568304359913,53.831310804993,56.4733831261031,68.4069674533206,30.0589915560208,"Des_Moines","med",0.1,"Wet"
39,0.51,6,0.085,0.51,1990-05-23 02:00:00,1990-05-23 07:00:00,93,1990,NA,8.10833930969238,9.4127311706543,104.890648782253,134.511515754275,-63.4336898267132,22.3453484035426,13.8577405145551,22.0210640002994,"Des_Moines","med",0.1,"Wet"
40,1.33,11,0.120909090909091,1.33,1990-05-24 19:00:00,1990-05-25 05:00:00,36,1990,NA,45.5992698669434,45.8900184631348,740.521431028843,797.967361211777,0.345304223518336,6.78419165401193,0.633576986736181,7.19903256390056,"Des_Moines","med",0.1,"Wet"
42,0.36,5,0.072,0.36,1990-06-07 10:00:00,1990-06-07 14:00:00,121,1990,NA,0.904495477676392,7.22426128387451,19.051073838491,64.1028200322235,53.9136002494947,58.8554784442181,87.4797513249508,70.2804434673633,"Des_Moines","med",0.1,"Wet"
46,0.32,9,0.0355555555555556,0.32,1990-06-15 01:00:00,1990-06-15 09:00:00,25,1990,NA,1.16497731208801,6.25238609313965,21.8144961092621,52.9190897441877,52.0929697017354,57.0108389500452,81.3674764364557,58.777642973993,"Des_Moines","med",0.1,"Wet"
47,3.77,14,0.269285714285714,3.77,1990-06-16 00:00:00,1990-06-16 13:00:00,15,1990,8.05479452054794,149.123764038086,149.215240478516,3071.70631635189,3119.79791346192,0.255672161349617,2.26738766666845,0.0613050249668421,1.54149718808766,"Des_Moines","med",0.1,"Wet"
48,0.77,4,0.1925,0.77,1990-06-16 23:00:00,1990-06-17 02:00:00,10,1990,NA,52.4731674194336,52.9185333251953,523.743312597275,547.854887247086,-0.0446810822941319,4.66913315437816,0.841606669302139,4.40108780830066,"Des_Moines","med",0.1,"Wet"
49,1.18,7,0.168571428571429,1.18,1990-06-19 03:00:00,1990-06-19 09:00:00,49,1990,NA,95.5068817138672,101.037559509277,681.117518663406,755.902939558029,1.7083977716923,8.19400696180322,5.47388300179828,9.89352163894868,"Des_Moines","med",0.1,"Wet"
50,0.74,18,0.0411111111111111,0.74,1990-06-21 09:00:00,1990-06-22 02:00:00,48,1990,NA,24.3974914550781,29.0273246765137,324.58852660656,367.462407231331,0.172919568752656,19.3863587811949,15.9499136521582,11.6675555869258,"Des_Moines","med",0.1,"Wet"
51,0.8,2,0.4,0.8,1990-06-28 04:00:00,1990-06-28 05:00:00,146,1990,NA,54.1763610839844,55.8797035217285,304.782455325127,335.990280777216,1.46532140861299,13.9549126276058,3.04823098619663,9.28831196542325,"Des_Moines","med",0.1,"Wet"
52,1.34,1,1.34,1.34,1990-06-30 13:00:00,1990-06-30 13:00:00,56,1990,1.35,232.157150268555,232.967834472656,938.685606598854,982.978044748306,0.31361934733933,5.76375766631012,0.347981173425344,4.50594378847936,"Des_Moines","med",0.1,"Wet"
53,1.17,12,0.0975,1.17,1990-07-04 17:00:00,1990-07-05 04:00:00,100,1990,NA,45.1239433288574,44.8167953491211,495.469055354595,530.641766041517,0.632279765875194,13.3081128176195,-0.685341237238534,6.62833439389883,"Des_Moines","med",0.1,"Wet"
54,0.14,2,0.07,0.14,1990-07-09 06:00:00,1990-07-09 07:00:00,98,1990,NA,1.18346345424652,2.74881029129028,27.9659091234207,26.7878341674805,61.1621035416468,63.132959700457,56.9463393673848,-4.39779845050105,"Des_Moines","med",0.1,"Wet"
55,0.64,5,0.128,0.64,1990-07-09 19:00:00,1990-07-09 23:00:00,12,1990,NA,38.1334915161133,50.6114120483398,285.205208659172,317.32033470273,-1.28333595536323,13.0434903048546,24.6543615900475,10.1207273948088,"Des_Moines","med",0.1,"Wet"
56,0.78,15,0.052,0.78,1990-07-10 05:00:00,1990-07-10 19:00:00,6,1990,NA,13.1427507400513,12.8430013656616,328.518525838852,363.32985830307,-1.02699489022226,21.3128535515705,-2.33395112135618,9.58119231565615,"Des_Moines","med",0.1,"Wet"
57,0.55,3,0.183333333333333,0.55,1990-07-11 17:00:00,1990-07-11 19:00:00,22,1990,NA,23.6932106018066,24.8450126647949,258.505467653275,291.108290076256,-1.5888131815465,13.1699936709122,4.63594878589203,11.1995513471777,"Des_Moines","med",0.1,"Wet"
58,1.62,16,0.10125,1.62,1990-07-12 04:00:00,1990-07-12 19:00:00,9,1990,NA,103.081611633301,102.520515441895,1253.03344678879,1237.31553244591,-0.146446894867061,-0.248401010154041,-0.547301375717587,-1.2703238527855,"Des_Moines","med",0.1,"Wet"
59,0.26,5,0.052,0.26,1990-07-14 13:00:00,1990-07-14 17:00:00,42,1990,NA,3.21079564094543,6.77325201034546,110.353922009468,128.291955947876,53.2764521686345,51.9543154219978,52.5959518996005,13.9821969396865,"Des_Moines","med",0.1,"Wet"
60,0.05,1,0.05,0.05,1990-07-15 20:00:00,1990-07-15 20:00:00,27,1990,NA,1.81416618824005,1.47585022449493,44.8585667610168,36.5942995548248,1.20354494581266,0.954224388587691,-22.9234618886138,-22.5834824186501,"Des_Moines","med",0.1,"Wet"
